State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
WV,54,630,Lewis County School District,Lewis County,41
WV,54,660,Lincoln County School District,Lincoln County,43
WV,54,690,Logan County School District,Logan County,45
WV,54,720,Marion County School District,Marion County,49
WV,54,750,Marshall County School District,Marshall County,51
WV,54,780,Mason County School District,Mason County,53
WV,54,810,McDowell County School District,McDowell County,47
WV,54,840,Mercer County School District,Mercer County,55
WV,54,870,Mineral County School District,Mineral County,57
WV,54,900,Mingo County School District,Mingo County,59
WV,54,930,Monongalia School District,Monongalia County,61
WV,54,960,Monroe County School District,Monroe County,63
WV,54,990,Morgan County School District,Morgan County,65
WV,54,1020,Nicholas County School District,Nicholas County,67
WV,54,1050,Ohio County School District,Ohio County,69
WV,54,1080,Pendleton County School District,Pendleton County,71
WV,54,1110,Pleasants County School District,Pleasants County,73
WV,54,1140,Pocahontas County School District,Pocahontas County,75
WV,54,1170,Preston County School District,Preston County,77
WV,54,1200,Putnam County School District,Putnam County,79
WV,54,1230,Raleigh County School District,Raleigh County,81
WV,54,1260,Randolph County School District,Randolph County,83
WV,54,1290,Ritchie County School District,Ritchie County,85
WV,54,1320,Roane County School District,Roane County,87
WV,54,1350,Summers County School District,Summers County,89
WV,54,1380,Taylor County School District,Taylor County,91
WV,54,1410,Tucker County School District,Tucker County,93
WV,54,1440,Tyler County School District,Tyler County,95
WV,54,1470,Upshur County School District,Upshur County,97
WV,54,1500,Wayne County School District,Wayne County,99
WV,54,1530,Webster County School District,Webster County,101
WV,54,1560,Wetzel County School District,Wetzel County,103
WV,54,1590,Wirt County School District,Wirt County,105
WV,54,1620,Wood County School District,Wood County,107
WV,54,1650,Wyoming County School District,Wyoming County,109
WI,55,30,Abbotsford School District,Clark County,19
WI,55,30,Abbotsford School District,Marathon County,73
WI,55,60,Adams-Friendship Area School District,Adams County,1
WI,55,120,Albany School District,Green County,45
WI,55,120,Albany School District,Rock County,105
WI,55,150,Algoma School District,Kewaunee County,61
WI,55,210,Alma Center School District,Clark County,19
WI,55,210,Alma Center School District,Jackson County,53
WI,55,180,Alma School District,Buffalo County,11
WI,55,240,Almond-Bancroft School District,Portage County,97
WI,55,240,Almond-Bancroft School District,Waushara County,137
WI,55,270,Altoona School District,Eau Claire County,35
WI,55,300,Amery School District,Polk County,95
WI,55,300,Amery School District,St. Croix County,109
WI,55,360,Antigo School District,Langlade County,67
WI,55,360,Antigo School District,Marathon County,73
WI,55,360,Antigo School District,Shawano County,115
WI,55,390,Appleton Area School District,Calumet County,15
WI,55,390,Appleton Area School District,Outagamie County,87
WI,55,390,Appleton Area School District,Winnebago County,139
WI,55,420,Arcadia School District,Buffalo County,11
WI,55,420,Arcadia School District,Trempealeau County,121
WI,55,450,Argyle School District,Green County,45
WI,55,450,Argyle School District,Lafayette County,65
WI,55,6180,Arrowhead Union High School District,Waukesha County,133
WI,55,510,Ashland School District,Ashland County,3
WI,55,510,Ashland School District,Bayfield County,7
WI,55,540,Ashwaubenon School District,Brown County,9
WI,55,570,Athens School District,Marathon County,73
WI,55,600,Auburndale School District,Marathon County,73
WI,55,600,Auburndale School District,Portage County,97
WI,55,600,Auburndale School District,Wood County,141
WI,55,630,Augusta School District,Eau Claire County,35
WI,55,720,Baldwin-Woodville Area School District,St. Croix County,109
WI,55,780,Bangor School District,La Crosse County,63
WI,55,780,Bangor School District,Monroe County,81
WI,55,810,Baraboo School District,Columbia County,21
WI,55,810,Baraboo School District,Sauk County,111
WI,55,840,Barneveld School District,Dane County,25
WI,55,840,Barneveld School District,Iowa County,49
WI,55,870,Barron Area School District,Barron County,5
WI,55,870,Barron Area School District,Dunn County,33
WI,55,900,Bayfield School District,Ashland County,3
WI,55,900,Bayfield School District,Bayfield County,7
WI,55,960,Beaver Dam School District,Dodge County,27
WI,55,11550,Beecher-Dunbar-Pembine School District,Marinette County,75
WI,55,990,Belleville School District,Dane County,25
WI,55,990,Belleville School District,Green County,45
WI,55,1020,Belmont Community School District,Iowa County,49
WI,55,1020,Belmont Community School District,Lafayette County,65
WI,55,1050,Beloit School District,Rock County,105
WI,55,1080,Beloit Turner School District,Rock County,105
WI,55,1110,Benton School District,Grant County,43
WI,55,1110,Benton School District,Lafayette County,65
WI,55,1140,Berlin Area School District,Green Lake County,47
WI,55,1140,Berlin Area School District,Waushara County,137
WI,55,1140,Berlin Area School District,Winnebago County,139
WI,55,15480,Big Foot Union High School District,Walworth County,127
WI,55,1170,Birchwood School District,Barron County,5
WI,55,1170,Birchwood School District,Rusk County,107
WI,55,1170,Birchwood School District,Sawyer County,113
WI,55,1170,Birchwood School District,Washburn County,129
WI,55,5730,Black Hawk School District,Green County,45
WI,55,5730,Black Hawk School District,Lafayette County,65
WI,55,1260,Black River Falls School District,Jackson County,53
WI,55,1260,Black River Falls School District,Monroe County,81
WI,55,16,Blair-Taylor School District,Jackson County,53
WI,55,16,Blair-Taylor School District,Trempealeau County,121
WI,55,1350,Bloomer School District,Chippewa County,17
WI,55,1350,Bloomer School District,Dunn County,33
WI,55,1470,Bonduel School District,Shawano County,115
WI,55,1500,Boscobel Area School District,Crawford County,23
WI,55,1500,Boscobel Area School District,Grant County,43
WI,55,1500,Boscobel Area School District,Richland County,103
WI,55,1560,Bowler School District,Shawano County,115
WI,55,1590,Boyceville Community School District,Barron County,5
WI,55,1590,Boyceville Community School District,Dunn County,33
WI,55,1590,Boyceville Community School District,St. Croix County,109
WI,55,1650,Brighton No. 1 School District,Kenosha County,59
WI,55,1680,Brillion School District,Brown County,9
WI,55,1680,Brillion School District,Calumet County,15
WI,55,1680,Brillion School District,Manitowoc County,71
WI,55,1710,Bristol No. 1 School District,Kenosha County,59
WI,55,1740,Brodhead School District,Green County,45
WI,55,1740,Brodhead School District,Rock County,105
WI,55,1800,Brown Deer School District,Milwaukee County,79
WI,55,1830,Bruce School District,Rusk County,107
WI,55,1830,Bruce School District,Sawyer County,113
WI,55,1890,Burlington Area School District,Racine County,101
WI,55,1890,Burlington Area School District,Walworth County,127
WI,55,1920,Butternut School District,Ashland County,3
WI,55,1920,Butternut School District,Price County,99
WI,55,2040,Cadott Community School District,Chippewa County,17
WI,55,2070,Cambria-Friesland School District,Columbia County,21
WI,55,2070,Cambria-Friesland School District,Green Lake County,47
WI,55,2100,Cambridge School District,Dane County,25
WI,55,2100,Cambridge School District,Jefferson County,55
WI,55,2130,Cameron School District,Barron County,5
WI,55,2160,Campbellsport School District,Fond du Lac County,39
WI,55,2160,Campbellsport School District,Sheboygan County,117
WI,55,2340,Cashton School District,La Crosse County,63
WI,55,2340,Cashton School District,Monroe County,81
WI,55,2340,Cashton School District,Vernon County,123
WI,55,2400,Cassville School District,Grant County,43
WI,55,2430,Cedar Grove-Belgium Area School District,Ozaukee County,89
WI,55,2430,Cedar Grove-Belgium Area School District,Sheboygan County,117
WI,55,2460,Cedarburg School District,Ozaukee County,89
WI,55,2460,Cedarburg School District,Washington County,131
WI,55,58,Chequamegon School District,Ashland County,3
WI,55,58,Chequamegon School District,Iron County,51
WI,55,58,Chequamegon School District,Price County,99
WI,55,58,Chequamegon School District,Sawyer County,113
WI,55,61,Chetek-Weyerhaeuser Area School District,Barron County,5
WI,55,61,Chetek-Weyerhaeuser Area School District,Chippewa County,17
WI,55,61,Chetek-Weyerhaeuser Area School District,Dunn County,33
WI,55,61,Chetek-Weyerhaeuser Area School District,Rusk County,107
WI,55,2520,Chilton School District,Calumet County,15
WI,55,2520,Chilton School District,Manitowoc County,71
WI,55,2550,Chippewa Falls Area School District,Chippewa County,17
WI,55,2550,Chippewa Falls Area School District,Eau Claire County,35
WI,55,2580,Clayton School District,Barron County,5
WI,55,2580,Clayton School District,Polk County,95
WI,55,2610,Clear Lake School District,Barron County,5
WI,55,2610,Clear Lake School District,Dunn County,33
WI,55,2610,Clear Lake School District,Polk County,95
WI,55,2610,Clear Lake School District,St. Croix County,109
WI,55,2640,Clinton Community School District,Rock County,105
WI,55,2640,Clinton Community School District,Walworth County,127
WI,55,2670,Clintonville School District,Outagamie County,87
WI,55,2670,Clintonville School District,Shawano County,115
WI,55,2670,Clintonville School District,Waupaca County,135
WI,55,2700,Cochrane-Fountain City School District,Buffalo County,11
WI,55,2730,Colby School District,Clark County,19
WI,55,2730,Colby School District,Marathon County,73
WI,55,2760,Coleman School District,Marinette County,75
WI,55,2760,Coleman School District,Oconto County,83
WI,55,2790,Colfax School District,Chippewa County,17
WI,55,2790,Colfax School District,Dunn County,33
WI,55,2820,Columbus School District,Columbia County,21
WI,55,2820,Columbus School District,Dane County,25
WI,55,2820,Columbus School District,Dodge County,27
WI,55,2880,Cornell School District,Chippewa County,17
WI,55,2910,Crandon School District,Forest County,41
WI,55,2970,Crivitz School District,Marinette County,75
WI,55,3030,Cuba City School District,Grant County,43
WI,55,3030,Cuba City School District,Lafayette County,65
WI,55,3060,Cudahy School District,Milwaukee County,79
WI,55,3090,Cumberland School District,Barron County,5
WI,55,3090,Cumberland School District,Burnett County,13
WI,55,13170,D.C. Everest Area School District,Marathon County,73
WI,55,3150,Darlington Community School District,Lafayette County,65
WI,55,3210,De Pere Unified School District,Brown County,9
WI,55,3240,De Soto Area School District,Crawford County,23
WI,55,3240,De Soto Area School District,Vernon County,123
WI,55,3180,DeForest Area School District,Columbia County,21
WI,55,3180,DeForest Area School District,Dane County,25
WI,55,3270,Deerfield Community School District,Dane County,25
WI,55,3640,Delavan-Darien School District,Rock County,105
WI,55,3640,Delavan-Darien School District,Walworth County,127
WI,55,3660,Denmark School District,Brown County,9
WI,55,3660,Denmark School District,Kewaunee County,61
WI,55,3660,Denmark School District,Manitowoc County,71
WI,55,7260,Dodgeland School District,Dodge County,27
WI,55,3690,Dodgeville School District,Iowa County,49
WI,55,3750,Dover No. 1 School District,Racine County,101
WI,55,3810,Drummond Area School District,Bayfield County,7
WI,55,3840,Durand School District,Buffalo County,11
WI,55,3840,Durand School District,Dunn County,33
WI,55,3840,Durand School District,Pepin County,91
WI,55,4020,East Troy Community School District,Walworth County,127
WI,55,4050,Eau Claire Area School District,Chippewa County,17
WI,55,4050,Eau Claire Area School District,Dunn County,33
WI,55,4050,Eau Claire Area School District,Eau Claire County,35
WI,55,4080,Edgar School District,Marathon County,73
WI,55,4110,Edgerton School District,Dane County,25
WI,55,4110,Edgerton School District,Jefferson County,55
WI,55,4110,Edgerton School District,Rock County,105
WI,55,4170,Elcho School District,Langlade County,67
WI,55,4170,Elcho School District,Oneida County,85
WI,55,4200,Eleva-Strum School District,Eau Claire County,35
WI,55,4200,Eleva-Strum School District,Trempealeau County,121
WI,55,4230,Elk Mound Area School District,Chippewa County,17
WI,55,4230,Elk Mound Area School District,Dunn County,33
WI,55,4230,Elk Mound Area School District,Eau Claire County,35
WI,55,4260,Elkhart Lake-Glenbeulah School District,Sheboygan County,117
WI,55,4290,Elkhorn Area School District,Walworth County,127
WI,55,4320,Ellsworth Community School District,Pierce County,93
WI,55,1770,Elmbrook School District,Waukesha County,133
WI,55,4350,Elmwood School District,Dunn County,33
WI,55,4350,Elmwood School District,Pepin County,91
WI,55,4350,Elmwood School District,Pierce County,93
WI,55,4410,Erin School District,Washington County,131
WI,55,4440,Evansville Community School District,Dane County,25
WI,55,4440,Evansville Community School District,Rock County,105
WI,55,4500,Fall Creek School District,Eau Claire County,35
WI,55,4530,Fall River School District,Columbia County,21
WI,55,4530,Fall River School District,Dodge County,27
WI,55,4590,Fennimore Community School District,Grant County,43
WI,55,14970,Flambeau School District,Chippewa County,17
WI,55,14970,Flambeau School District,Price County,99
WI,55,14970,Flambeau School District,Rusk County,107
WI,55,14970,Flambeau School District,Taylor County,119
WI,55,4650,Florence School District,Florence County,37
WI,55,4680,Fond du Lac School District,Fond du Lac County,39
WI,55,4720,Fontana Joint No. 8 School District,Walworth County,127
WI,55,4740,Fort Atkinson School District,Dane County,25
WI,55,4740,Fort Atkinson School District,Jefferson County,55
WI,55,4740,Fort Atkinson School District,Rock County,105
WI,55,4800,Fox Point Joint No. 2 School District,Milwaukee County,79
WI,55,4830,Franklin Public School District,Milwaukee County,79
WI,55,4860,Frederic School District,Burnett County,13
WI,55,4860,Frederic School District,Polk County,95
WI,55,4920,Freedom Area School District,Outagamie County,87
WI,55,12880,Friess Lake School District,Washington County,131
WI,55,4960,Galesville-Ettrick-Trempealeau School District,Trempealeau County,121
WI,55,5100,Geneva Joint No. 4 School District,Walworth County,127
WI,55,5130,Genoa City Joint No. 2 School District,Walworth County,127
WI,55,5160,Germantown School District,Washington County,131
WI,55,5220,Gibraltar Area School District,Door County,29
WI,55,5250,Gillett School District,Oconto County,83
WI,55,5250,Gillett School District,Shawano County,115
WI,55,5280,Gilman School District,Chippewa County,17
WI,55,5280,Gilman School District,Rusk County,107
WI,55,5280,Gilman School District,Taylor County,119
WI,55,5370,Gilmanton School District,Buffalo County,11
WI,55,5370,Gilmanton School District,Trempealeau County,121
WI,55,5460,Glendale-River Hills School District,Milwaukee County,79
WI,55,5520,Glenwood City School District,Dunn County,33
WI,55,5520,Glenwood City School District,St. Croix County,109
WI,55,5580,Goodman-Armstrong School District,Forest County,41
WI,55,5580,Goodman-Armstrong School District,Marinette County,75
WI,55,5610,Grafton School District,Ozaukee County,89
WI,55,5640,Granton Area School District,Clark County,19
WI,55,5670,Grantsburg School District,Burnett County,13
WI,55,5820,Green Bay Area School District,Brown County,9
WI,55,5880,Green Lake School District,Green Lake County,47
WI,55,5910,Greendale School District,Milwaukee County,79
WI,55,5940,Greenfield School District,Milwaukee County,79
WI,55,5970,Greenwood School District,Clark County,19
WI,55,56,Gresham School District,Shawano County,115
WI,55,6030,Hamilton School District,Waukesha County,133
WI,55,6090,Hartford Joint No. 1 School District,Dodge County,27
WI,55,6090,Hartford Joint No. 1 School District,Washington County,131
WI,55,6120,Hartford Union High School District,Dodge County,27
WI,55,6120,Hartford Union High School District,Washington County,131
WI,55,6140,Hartland-Lakeside Joint No. 3 School District,Waukesha County,133
WI,55,6270,Hayward Community School District,Sawyer County,113
WI,55,6270,Hayward Community School District,Washburn County,129
WI,55,75,Herman-Neosho-Rubicon School District,Dodge County,27
WI,55,6420,Highland School District,Grant County,43
WI,55,6420,Highland School District,Iowa County,49
WI,55,6450,Hilbert School District,Calumet County,15
WI,55,6480,Hillsboro School District,Juneau County,57
WI,55,6480,Hillsboro School District,Monroe County,81
WI,55,6480,Hillsboro School District,Richland County,103
WI,55,6480,Hillsboro School District,Sauk County,111
WI,55,6480,Hillsboro School District,Vernon County,123
WI,55,6540,Holmen School District,La Crosse County,63
WI,55,6570,Horicon School District,Dodge County,27
WI,55,6600,Hortonville School District,Outagamie County,87
WI,55,6630,Howard-Suamico School District,Brown County,9
WI,55,6660,Howards Grove School District,Manitowoc County,71
WI,55,6660,Howards Grove School District,Sheboygan County,117
WI,55,6690,Hudson School District,St. Croix County,109
WI,55,6750,Hurley School District,Iron County,51
WI,55,6780,Hustisford School District,Dodge County,27
WI,55,6810,Independence School District,Buffalo County,11
WI,55,6810,Independence School District,Trempealeau County,121
WI,55,6840,Iola-Scandinavia School District,Portage County,97
WI,55,6840,Iola-Scandinavia School District,Waupaca County,135
WI,55,6870,Iowa-Grant School District,Grant County,43
WI,55,6870,Iowa-Grant School District,Iowa County,49
WI,55,6960,Ithaca School District,Richland County,103
WI,55,6960,Ithaca School District,Sauk County,111
WI,55,7020,Janesville School District,Rock County,105
WI,55,7050,Jefferson School District,Jefferson County,55
WI,55,7170,Johnson Creek School District,Jefferson County,55
WI,55,7230,Juda School District,Green County,45
WI,55,7290,Kaukauna Area School District,Brown County,9
WI,55,7290,Kaukauna Area School District,Calumet County,15
WI,55,7290,Kaukauna Area School District,Outagamie County,87
WI,55,7320,Kenosha School District,Kenosha County,59
WI,55,3510,Kettle Moraine School District,Jefferson County,55
WI,55,3510,Kettle Moraine School District,Waukesha County,133
WI,55,7380,Kewaskum School District,Fond du Lac County,39
WI,55,7380,Kewaskum School District,Sheboygan County,117
WI,55,7380,Kewaskum School District,Washington County,131
WI,55,7410,Kewaunee School District,Kewaunee County,61
WI,55,7410,Kewaunee School District,Manitowoc County,71
WI,55,12540,Kickapoo Area School District,Crawford County,23
WI,55,12540,Kickapoo Area School District,Richland County,103
WI,55,12540,Kickapoo Area School District,Vernon County,123
WI,55,7440,Kiel Area School District,Calumet County,15
WI,55,7440,Kiel Area School District,Manitowoc County,71
WI,55,7440,Kiel Area School District,Sheboygan County,117
WI,55,7470,Kimberly Area School District,Calumet County,15
WI,55,7470,Kimberly Area School District,Outagamie County,87
WI,55,7500,Kohler School District,Sheboygan County,117
WI,55,7530,La Crosse School District,La Crosse County,63
WI,55,7530,La Crosse School District,Vernon County,123
WI,55,7560,La Farge School District,Richland County,103
WI,55,7560,La Farge School District,Vernon County,123
WI,55,4620,Lac du Flambeau No. 1 School District,Vilas County,125
WI,55,7590,Ladysmith School District,Rusk County,107
WI,55,13,Lake Country School District,Waukesha County,133
WI,55,7620,Lake Geneva Joint No. 1 School District,Walworth County,127
WI,55,7650,Lake Geneva-Genoa City Union High School District,Walworth County,127
WI,55,7680,Lake Holcombe School District,Chippewa County,17
WI,55,7680,Lake Holcombe School District,Rusk County,107
WI,55,7710,Lake Mills Area School District,Jefferson County,55
WI,55,9630,Lakeland Union High School District,Oneida County,85
WI,55,9630,Lakeland Union High School District,Vilas County,125
WI,55,7770,Lancaster Community School District,Grant County,43
WI,55,7830,Laona School District,Forest County,41
WI,55,7860,Lena School District,Marinette County,75
WI,55,7860,Lena School District,Oconto County,83
WI,55,8040,Linn Joint No. 4 School District,Walworth County,127
WI,55,8070,Linn Joint No. 6 School District,Walworth County,127
WI,55,8160,Little Chute Area School District,Outagamie County,87
WI,55,8190,Lodi School District,Columbia County,21
WI,55,8190,Lodi School District,Dane County,25
WI,55,8220,Lomira School District,Dodge County,27
WI,55,8220,Lomira School District,Fond du Lac County,39
WI,55,8250,Loyal School District,Clark County,19
WI,55,8280,Luck School District,Polk County,95
WI,55,8340,Luxemburg-Casco School District,Brown County,9
WI,55,8340,Luxemburg-Casco School District,Kewaunee County,61
WI,55,8520,Madison Metropolitan School District,Dane County,25
WI,55,8550,Manawa School District,Waupaca County,135
WI,55,8610,Manitowoc School District,Manitowoc County,71
WI,55,4770,Maple Dale-Indian Hill School District,Milwaukee County,79
WI,55,8640,Maple School District,Bayfield County,7
WI,55,8640,Maple School District,Douglas County,31
WI,55,8670,Marathon City School District,Marathon County,73
WI,55,8700,Marinette School District,Marinette County,75
WI,55,8730,Marion School District,Shawano County,115
WI,55,8730,Marion School District,Waupaca County,135
WI,55,8760,Markesan School District,Columbia County,21
WI,55,8760,Markesan School District,Dodge County,27
WI,55,8760,Markesan School District,Fond du Lac County,39
WI,55,8760,Markesan School District,Green Lake County,47
WI,55,8760,Markesan School District,Marquette County,77
WI,55,8790,Marshall School District,Dane County,25
WI,55,8820,Marshfield School District,Clark County,19
WI,55,8820,Marshfield School District,Marathon County,73
WI,55,8820,Marshfield School District,Wood County,141
WI,55,8850,Mauston School District,Juneau County,57
WI,55,8880,Mayville School District,Dodge County,27
WI,55,8910,McFarland School District,Dane County,25
WI,55,8940,Medford Area School District,Marathon County,73
WI,55,8940,Medford Area School District,Taylor County,119
WI,55,8970,Mellen School District,Ashland County,3
WI,55,9000,Melrose-Mindoro School District,Jackson County,53
WI,55,9000,Melrose-Mindoro School District,La Crosse County,63
WI,55,9000,Melrose-Mindoro School District,Monroe County,81
WI,55,9030,Menasha School District,Calumet County,15
WI,55,9030,Menasha School District,Winnebago County,139
WI,55,9070,Menominee Indian School District,Menominee County,78
WI,55,9060,Menomonee Falls School District,Waukesha County,133
WI,55,9090,Menomonie Area School District,Dunn County,33
WI,55,9090,Menomonie Area School District,St. Croix County,109
WI,55,9130,Mequon-Thiensville School District,Ozaukee County,89
WI,55,9150,Mercer School District,Iron County,51
WI,55,9210,Merrill Area School District,Langlade County,67
WI,55,9210,Merrill Area School District,Lincoln County,69
WI,55,9210,Merrill Area School District,Marathon County,73
WI,55,9210,Merrill Area School District,Taylor County,119
WI,55,9360,Merton Community School District,Waukesha County,133
WI,55,9510,Middleton-Cross Plains School District,Dane County,25
WI,55,9570,Milton School District,Rock County,105
WI,55,9600,Milwaukee School District,Milwaukee County,79
WI,55,9660,Mineral Point School District,Iowa County,49
WI,55,9660,Mineral Point School District,Lafayette County,65
WI,55,9690,Minocqua Joint No. 1 School District,Oneida County,85
WI,55,9750,Mishicot School District,Manitowoc County,71
WI,55,9780,Mondovi School District,Buffalo County,11
WI,55,9780,Mondovi School District,Eau Claire County,35
WI,55,9780,Mondovi School District,Pepin County,91
WI,55,9810,Monona Grove School District,Dane County,25
WI,55,9840,Monroe School District,Green County,45
WI,55,9870,Montello School District,Green Lake County,47
WI,55,9870,Montello School District,Marquette County,77
WI,55,9900,Monticello School District,Green County,45
WI,55,9960,Mosinee School District,Marathon County,73
WI,55,9990,Mount Horeb Area School District,Dane County,25
WI,55,9990,Mount Horeb Area School District,Iowa County,49
WI,55,10060,Mukwonago School District,Walworth County,127
WI,55,10060,Mukwonago School District,Waukesha County,133
WI,55,10170,Muskego-Norway School District,Racine County,101
WI,55,10170,Muskego-Norway School District,Waukesha County,133
WI,55,10230,Necedah Area School District,Juneau County,57
WI,55,10320,Neenah School District,Winnebago County,139
WI,55,10350,Neillsville School District,Clark County,19
WI,55,10380,Nekoosa School District,Adams County,1
WI,55,10380,Nekoosa School District,Juneau County,57
WI,55,10380,Nekoosa School District,Wood County,141
WI,55,10440,New Auburn School District,Barron County,5
WI,55,10440,New Auburn School District,Chippewa County,17
WI,55,10470,New Berlin School District,Waukesha County,133
WI,55,10500,New Glarus School District,Dane County,25
WI,55,10500,New Glarus School District,Green County,45
WI,55,10530,New Holstein School District,Calumet County,15
WI,55,10530,New Holstein School District,Fond du Lac County,39
WI,55,10530,New Holstein School District,Sheboygan County,117
WI,55,10560,New Lisbon School District,Juneau County,57
WI,55,10560,New Lisbon School District,Monroe County,81
WI,55,10590,New London School District,Outagamie County,87
WI,55,10590,New London School District,Waupaca County,135
WI,55,10590,New London School District,Winnebago County,139
WI,55,10620,New Richmond School District,St. Croix County,109
WI,55,10680,Niagara School District,Marinette County,75
WI,55,5490,Nicolet Union High School District,Milwaukee County,79
WI,55,10710,Norris School District,Waukesha County,133
WI,55,12510,North Cape School District,Racine County,101
WI,55,4980,North Crawford School District,Crawford County,23
WI,55,4980,North Crawford School District,Richland County,103
WI,55,4980,North Crawford School District,Vernon County,123
WI,55,10740,North Fond du Lac School District,Fond du Lac County,39
WI,55,9300,North Lake School District,Waukesha County,133
WI,55,1530,North Lakeland School District,Vilas County,125
WI,55,4890,Northern Ozaukee School District,Ozaukee County,89
WI,55,3860,Northland Pines School District,Oneida County,85
WI,55,3860,Northland Pines School District,Vilas County,125
WI,55,9720,Northwood School District,Douglas County,31
WI,55,9720,Northwood School District,Washburn County,129
WI,55,10770,Norwalk-Ontario-Wilton School District,Monroe County,81
WI,55,10770,Norwalk-Ontario-Wilton School District,Vernon County,123
WI,55,10800,Norway Joint No. 7 School District,Racine County,101
WI,55,10830,Oak Creek-Franklin School District,Milwaukee County,79
WI,55,10860,Oakfield School District,Dodge County,27
WI,55,10860,Oakfield School District,Fond du Lac County,39
WI,55,10890,Oconomowoc Area School District,Dodge County,27
WI,55,10890,Oconomowoc Area School District,Jefferson County,55
WI,55,10890,Oconomowoc Area School District,Waukesha County,133
WI,55,10950,Oconto Falls School District,Oconto County,83
WI,55,10920,Oconto School District,Oconto County,83
WI,55,10980,Omro School District,Winnebago County,139
WI,55,11010,Onalaska School District,La Crosse County,63
WI,55,11070,Oostburg School District,Sheboygan County,117
WI,55,11100,Oregon School District,Dane County,25
WI,55,11100,Oregon School District,Green County,45
WI,55,11100,Oregon School District,Rock County,105
WI,55,11160,Osceola School District,Polk County,95
WI,55,11160,Osceola School District,St. Croix County,109
WI,55,11190,Oshkosh Area School District,Winnebago County,139
WI,55,11220,Osseo-Fairchild School District,Clark County,19
WI,55,11220,Osseo-Fairchild School District,Eau Claire County,35
WI,55,11220,Osseo-Fairchild School District,Jackson County,53
WI,55,11220,Osseo-Fairchild School District,Trempealeau County,121
WI,55,11310,Owen-Withee School District,Clark County,19
WI,55,11310,Owen-Withee School District,Taylor County,119
WI,55,11350,Palmyra-Eagle Area School District,Jefferson County,55
WI,55,11350,Palmyra-Eagle Area School District,Walworth County,127
WI,55,11350,Palmyra-Eagle Area School District,Waukesha County,133
WI,55,11370,Pardeeville Area School District,Columbia County,21
WI,55,11400,Paris Joint No. 1 School District,Kenosha County,59
WI,55,11130,Parkview School District,Rock County,105
WI,55,1310,Pecatonica Area School District,Dane County,25
WI,55,1310,Pecatonica Area School District,Green County,45
WI,55,1310,Pecatonica Area School District,Iowa County,49
WI,55,1310,Pecatonica Area School District,Lafayette County,65
WI,55,11580,Pepin Area School District,Pepin County,91
WI,55,11580,Pepin Area School District,Pierce County,93
WI,55,11610,Peshtigo School District,Marinette County,75
WI,55,11610,Peshtigo School District,Oconto County,83
WI,55,11640,Pewaukee School District,Waukesha County,133
WI,55,11710,Phelps School District,Vilas County,125
WI,55,11730,Phillips School District,Price County,99
WI,55,11790,Pittsville School District,Clark County,19
WI,55,11790,Pittsville School District,Jackson County,53
WI,55,11790,Pittsville School District,Wood County,141
WI,55,11850,Platteville School District,Grant County,43
WI,55,11850,Platteville School District,Iowa County,49
WI,55,11850,Platteville School District,Lafayette County,65
WI,55,11880,Plum City School District,Pepin County,91
WI,55,11880,Plum City School District,Pierce County,93
WI,55,11940,Plymouth School District,Sheboygan County,117
WI,55,11970,Port Edwards School District,Wood County,141
WI,55,12000,Port Washington-Saukville School District,Ozaukee County,89
WI,55,12060,Portage Community School District,Columbia County,21
WI,55,12060,Portage Community School District,Marquette County,77
WI,55,12090,Potosi School District,Grant County,43
WI,55,12120,Poynette School District,Columbia County,21
WI,55,12120,Poynette School District,Dane County,25
WI,55,12180,Prairie Farm School District,Barron County,5
WI,55,12180,Prairie Farm School District,Dunn County,33
WI,55,12150,Prairie du Chien Area School District,Crawford County,23
WI,55,12210,Prentice School District,Lincoln County,69
WI,55,12210,Prentice School District,Oneida County,85
WI,55,12210,Prentice School District,Price County,99
WI,55,12240,Prescott School District,Pierce County,93
WI,55,12300,Princeton School District,Green Lake County,47
WI,55,12300,Princeton School District,Marquette County,77
WI,55,12330,Pulaski Community School District,Brown County,9
WI,55,12330,Pulaski Community School District,Oconto County,83
WI,55,12330,Pulaski Community School District,Outagamie County,87
WI,55,12330,Pulaski Community School District,Shawano County,115
WI,55,12360,Racine School District,Racine County,101
WI,55,12390,Randall Joint No. 1 School District,Kenosha County,59
WI,55,12420,Randolph School District,Columbia County,21
WI,55,12420,Randolph School District,Dodge County,27
WI,55,12450,Random Lake School District,Ozaukee County,89
WI,55,12450,Random Lake School District,Sheboygan County,117
WI,55,12450,Random Lake School District,Washington County,131
WI,55,12480,Raymond No. 14 School District,Racine County,101
WI,55,12660,Reedsburg School District,Juneau County,57
WI,55,12660,Reedsburg School District,Sauk County,111
WI,55,12690,Reedsville School District,Brown County,9
WI,55,12690,Reedsville School District,Manitowoc County,71
WI,55,12720,Rhinelander School District,Langlade County,67
WI,55,12720,Rhinelander School District,Lincoln County,69
WI,55,12720,Rhinelander School District,Oneida County,85
WI,55,12780,Rib Lake School District,Price County,99
WI,55,12780,Rib Lake School District,Taylor County,119
WI,55,12810,Rice Lake Area School District,Barron County,5
WI,55,12810,Rice Lake Area School District,Washburn County,129
WI,55,12900,Richfield Joint No. 1 School District,Washington County,131
WI,55,12960,Richland School District,Richland County,103
WI,55,8130,Richmond School District,Waukesha County,133
WI,55,12990,Rio Community School District,Columbia County,21
WI,55,13020,Ripon Area School District,Fond du Lac County,39
